AÑO,ENTIDAD,SEXO,EDAD,DEFUNCIONES
2018,República Mexicana,Hombres,13,661
2018,República Mexicana,Mujeres,13,414
2018,República Mexicana,Hombres,14,854
2018,República Mexicana,Mujeres,14,471
2018,República Mexicana,Hombres,15,1094
2018,República Mexicana,Mujeres,15,533
2018,República Mexicana,Hombres,16,1380
2018,República Mexicana,Mujeres,16,598
2018,República Mexicana,Hombres,17,1700
2018,República Mexicana,Mujeres,17,663
2018,República Mexicana,Hombres,18,2034
2018,República Mexicana,Mujeres,18,723
2018,República Mexicana,Hombres,19,2363
2018,República Mexicana,Mujeres,19,775
2018,República Mexicana,Hombres,20,2686
2018,República Mexicana,Mujeres,20,823
2018,República Mexicana,Hombres,21,3014
2018,República Mexicana,Mujeres,21,872
2018,República Mexicana,Hombres,22,3344
2018,República Mexicana,Mujeres,22,922
2018,República Mexicana,Hombres,23,3659
2018,República Mexicana,Mujeres,23,972
2018,República Mexicana,Hombres,24,3940
2018,República Mexicana,Mujeres,24,1017
2018,República Mexicana,Hombres,25,4176
2018,República Mexicana,Mujeres,25,1057
2018,República Mexicana,Hombres,26,4355
2018,República Mexicana,Mujeres,26,1090
2018,República Mexicana,Hombres,27,4465
2018,República Mexicana,Mujeres,27,1115
2018,República Mexicana,Hombres,28,4513
2018,República Mexicana,Mujeres,28,1133
2018,República Mexicana,Hombres,29,4529
2018,República Mexicana,Mujeres,29,1151
2018,República Mexicana,Hombres,30,4522
2018,República Mexicana,Mujeres,30,1171
2018,República Mexicana,Hombres,31,4490
2018,República Mexicana,Mujeres,31,1194
2018,República Mexicana,Hombres,32,4432
2018,República Mexicana,Mujeres,32,1220
2018,República Mexicana,Hombres,33,4346
2018,República Mexicana,Mujeres,33,1247
2018,República Mexicana,Hombres,34,4232
2018,República Mexicana,Mujeres,34,1274
2018,República Mexicana,Hombres,35,4108
2018,República Mexicana,Mujeres,35,1303
2018,República Mexicana,Hombres,36,3994
2018,República Mexicana,Mujeres,36,1336
2018,República Mexicana,Hombres,37,3906
2018,República Mexicana,Mujeres,37,1375
2018,República Mexicana,Hombres,38,3852
2018,República Mexicana,Mujeres,38,1424
2018,República Mexicana,Hombres,39,3835
2018,República Mexicana,Mujeres,39,1483
2018,República Mexicana,Hombres,40,3855
2018,República Mexicana,Mujeres,40,1556
2018,República Mexicana,Hombres,41,3909
2018,República Mexicana,Mujeres,41,1642
2018,República Mexicana,Hombres,42,3988
2018,República Mexicana,Mujeres,42,1739
2018,República Mexicana,Hombres,43,4069
2018,República Mexicana,Mujeres,43,1841
2018,República Mexicana,Hombres,44,4140
2018,República Mexicana,Mujeres,44,1941
2018,República Mexicana,Hombres,45,4200
2018,República Mexicana,Mujeres,45,2039
2018,República Mexicana,Hombres,46,4254
2018,República Mexicana,Mujeres,46,2138
2018,República Mexicana,Hombres,47,4307
2018,República Mexicana,Mujeres,47,2240
2018,República Mexicana,Hombres,48,4365
2018,República Mexicana,Mujeres,48,2346
2018,República Mexicana,Hombres,49,4433
2018,República Mexicana,Mujeres,49,2461
2018,República Mexicana,Hombres,50,4512
2018,República Mexicana,Mujeres,50,2584
2018,República Mexicana,Hombres,51,4602
2018,República Mexicana,Mujeres,51,2718
2018,República Mexicana,Hombres,52,4708
2018,República Mexicana,Mujeres,52,2865
2018,República Mexicana,Hombres,53,4828
2018,República Mexicana,Mujeres,53,3024
2018,República Mexicana,Hombres,54,4945
2018,República Mexicana,Mujeres,54,3185
2018,República Mexicana,Hombres,55,5054
2018,República Mexicana,Mujeres,55,3344
2018,República Mexicana,Hombres,56,5166
2018,República Mexicana,Mujeres,56,3507
2018,República Mexicana,Hombres,57,5280
2018,República Mexicana,Mujeres,57,3675
2018,República Mexicana,Hombres,58,5389
2018,República Mexicana,Mujeres,58,3841
2018,República Mexicana,Hombres,59,5491
2018,República Mexicana,Mujeres,59,4004
2018,República Mexicana,Hombres,60,5591
2018,República Mexicana,Mujeres,60,4170
2018,República Mexicana,Hombres,61,5703
2018,República Mexicana,Mujeres,61,4347
2018,República Mexicana,Hombres,62,5824
2018,República Mexicana,Mujeres,62,4535
2018,República Mexicana,Hombres,63,5928
2018,República Mexicana,Mujeres,63,4712
2018,República Mexicana,Hombres,64,5982
2018,República Mexicana,Mujeres,64,4854
2018,República Mexicana,Hombres,65,6023
2018,República Mexicana,Mujeres,65,4986
2018,República Mexicana,Hombres,66,6098
2018,República Mexicana,Mujeres,66,5143
2018,República Mexicana,Hombres,67,6209
2018,República Mexicana,Mujeres,67,5333
2018,República Mexicana,Hombres,68,6385
2018,República Mexicana,Mujeres,68,5583
2018,República Mexicana,Hombres,69,6589
2018,República Mexicana,Mujeres,69,5867
2018,República Mexicana,Hombres,70,6774
2018,República Mexicana,Mujeres,70,6142
2018,República Mexicana,Hombres,71,6937
2018,República Mexicana,Mujeres,71,6406
2018,República Mexicana,Hombres,72,7076
2018,República Mexicana,Mujeres,72,6658
2018,República Mexicana,Hombres,73,7189
2018,República Mexicana,Mujeres,73,6895
2018,República Mexicana,Hombres,74,7249
2018,República Mexicana,Mujeres,74,7092
2018,República Mexicana,Hombres,75,7263
2018,República Mexicana,Mujeres,75,7253
2018,República Mexicana,Hombres,76,7271
2018,República Mexicana,Mujeres,76,7414
2018,República Mexicana,Hombres,77,7251
2018,República Mexicana,Mujeres,77,7552
2018,República Mexicana,Hombres,78,7181
2018,República Mexicana,Mujeres,78,7638
2018,República Mexicana,Hombres,79,7076
2018,República Mexicana,Mujeres,79,7687
2018,República Mexicana,Hombres,80,6944
2018,República Mexicana,Mujeres,80,7704
2018,República Mexicana,Hombres,81,6788
2018,República Mexicana,Mujeres,81,7691
2018,República Mexicana,Hombres,82,6606
2018,República Mexicana,Mujeres,82,7642
2018,República Mexicana,Hombres,83,6399
2018,República Mexicana,Mujeres,83,7552
2018,República Mexicana,Hombres,84,6165
2018,República Mexicana,Mujeres,84,7416
2018,República Mexicana,Hombres,85,5897
2018,República Mexicana,Mujeres,85,7228
2018,República Mexicana,Hombres,86,5593
2018,República Mexicana,Mujeres,86,6986
2018,República Mexicana,Hombres,87,5248
2018,República Mexicana,Mujeres,87,6681
2018,República Mexicana,Hombres,88,4857
2018,República Mexicana,Mujeres,88,6304
2018,República Mexicana,Hombres,89,4423
2018,República Mexicana,Mujeres,89,5856
2018,República Mexicana,Hombres,90,3982
2018,República Mexicana,Mujeres,90,5382
2018,República Mexicana,Hombres,91,3537
2018,República Mexicana,Mujeres,91,4879
2018,República Mexicana,Hombres,92,3096
2018,República Mexicana,Mujeres,92,4359
2018,República Mexicana,Hombres,93,2682
2018,República Mexicana,Mujeres,93,3850
2018,República Mexicana,Hombres,94,2284
2018,República Mexicana,Mujeres,94,3339
2018,República Mexicana,Hombres,95,1909
2018,República Mexicana,Mujeres,95,2838
2018,República Mexicana,Hombres,96,1565
2018,República Mexicana,Mujeres,96,2361
2018,República Mexicana,Hombres,97,1255
2018,República Mexicana,Mujeres,97,1920
2018,República Mexicana,Hombres,98,986
2018,República Mexicana,Mujeres,98,1524
2018,República Mexicana,Hombres,99,757
2018,República Mexicana,Mujeres,99,1180
2018,República Mexicana,Hombres,100,569
2018,República Mexicana,Mujeres,100,891
2018,República Mexicana,Hombres,101,418
2018,República Mexicana,Mujeres,101,655
2018,República Mexicana,Hombres,102,300
2018,República Mexicana,Mujeres,102,470
2018,República Mexicana,Hombres,103,210
2018,República Mexicana,Mujeres,103,327
2018,República Mexicana,Hombres,104,143
2018,República Mexicana,Mujeres,104,220
2018,República Mexicana,Hombres,105,94
2018,República Mexicana,Mujeres,105,144
2018,República Mexicana,Hombres,106,60
2018,República Mexicana,Mujeres,106,90
2018,República Mexicana,Hombres,107,37
2018,República Mexicana,Mujeres,107,54
2018,República Mexicana,Hombres,108,22
2018,República Mexicana,Mujeres,108,31
2018,República Mexicana,Hombres,109,12
2018,República Mexicana,Mujeres,109,17
2019,República Mexicana,Hombres,0,17029
2019,República Mexicana,Mujeres,0,13442
2019,República Mexicana,Hombres,1,1022
2019,República Mexicana,Mujeres,1,909
2019,República Mexicana,Hombres,2,529
2019,República Mexicana,Mujeres,2,531
2019,República Mexicana,Hombres,3,379
2019,República Mexicana,Mujeres,3,390
2019,República Mexicana,Hombres,4,314
2019,República Mexicana,Mujeres,4,317
2019,República Mexicana,Hombres,5,283
2019,República Mexicana,Mujeres,5,273
2019,República Mexicana,Hombres,6,269
2019,República Mexicana,Mujeres,6,246
2019,República Mexicana,Hombres,7,268
2019,República Mexicana,Mujeres,7,235
2019,República Mexicana,Hombres,8,279
2019,República Mexicana,Mujeres,8,236
2019,República Mexicana,Hombres,9,304
2019,República Mexicana,Mujeres,9,250
2019,República Mexicana,Hombres,10,347
2019,República Mexicana,Mujeres,10,274
2019,República Mexicana,Hombres,11,417
2019,República Mexicana,Mujeres,11,309
2019,República Mexicana,Hombres,12,519
2019,República Mexicana,Mujeres,12,353
2019,República Mexicana,Hombres,13,662
2019,República Mexicana,Mujeres,13,405
2019,República Mexicana,Hombres,14,848
2019,República Mexicana,Mujeres,14,464
2019,República Mexicana,Hombres,15,1080
2019,República Mexicana,Mujeres,15,528
2019,República Mexicana,Hombres,16,1358
2019,República Mexicana,Mujeres,16,596
2019,República Mexicana,Hombres,17,1677
2019,República Mexicana,Mujeres,17,667
2019,República Mexicana,Hombres,18,2022
2019,República Mexicana,Mujeres,18,736
2019,República Mexicana,Hombres,19,2370
2019,República Mexicana,Mujeres,19,799
2019,República Mexicana,Hombres,20,2701
2019,República Mexicana,Mujeres,20,852
2019,República Mexicana,Hombres,21,3018
2019,República Mexicana,Mujeres,21,900
2019,República Mexicana,Hombres,22,3333
2019,República Mexicana,Mujeres,22,948
2019,República Mexicana,Hombres,23,3646
2019,República Mexicana,Mujeres,23,997
2019,República Mexicana,Hombres,24,3940
2019,República Mexicana,Mujeres,24,1046
2019,República Mexicana,Hombres,25,4196
2019,República Mexicana,Mujeres,25,1090
2019,República Mexicana,Hombres,26,4404
2019,República Mexicana,Mujeres,26,1128
2019,República Mexicana,Hombres,27,4554
2019,República Mexicana,Mujeres,27,1160
2019,República Mexicana,Hombres,28,4635
2019,República Mexicana,Mujeres,28,1182
2019,República Mexicana,Hombres,29,4656
2019,República Mexicana,Mujeres,29,1198
2019,República Mexicana,Hombres,30,4647
2019,República Mexicana,Mujeres,30,1214
2019,República Mexicana,Hombres,31,4620
2019,República Mexicana,Mujeres,31,1234
2019,República Mexicana,Hombres,32,4572
2019,República Mexicana,Mujeres,32,1257
2019,República Mexicana,Hombres,33,4501
2019,República Mexicana,Mujeres,33,1283
2019,República Mexicana,Hombres,34,4405
2019,República Mexicana,Mujeres,34,1312
2019,República Mexicana,Hombres,35,4285
2019,República Mexicana,Mujeres,35,1341
2019,República Mexicana,Hombres,36,4158
2019,República Mexicana,Mujeres,36,1372
2019,República Mexicana,Hombres,37,4044
2019,República Mexicana,Mujeres,37,1408
2019,República Mexicana,Hombres,38,3959
2019,República Mexicana,Mujeres,38,1452
2019,República Mexicana,Hombres,39,3911
2019,República Mexicana,Mujeres,39,1506
2019,República Mexicana,Hombres,40,3902
2019,República Mexicana,Mujeres,40,1573
2019,República Mexicana,Hombres,41,3932
2019,República Mexicana,Mujeres,41,1653
2019,República Mexicana,Hombres,42,4000
2019,República Mexicana,Mujeres,42,1748
2019,República Mexicana,Hombres,43,4095
2019,República Mexicana,Mujeres,43,1857
2019,República Mexicana,Hombres,44,4194
2019,República Mexicana,Mujeres,44,1970
2019,República Mexicana,Hombres,45,4283
2019,República Mexicana,Mujeres,45,2082
2019,República Mexicana,Hombres,46,4363
2019,República Mexicana,Mujeres,46,2192
2019,República Mexicana,Hombres,47,4437
2019,República Mexicana,Mujeres,47,2303
2019,República Mexicana,Hombres,48,4510
2019,República Mexicana,Mujeres,48,2417
2019,República Mexicana,Hombres,49,4588
2019,República Mexicana,Mujeres,49,2537
2019,República Mexicana,Hombres,50,4677
2019,República Mexicana,Mujeres,50,2665
2019,República Mexicana,Hombres,51,4777
2019,República Mexicana,Mujeres,51,2803
2019,República Mexicana,Hombres,52,4887
2019,República Mexicana,Mujeres,52,2952
2019,República Mexicana,Hombres,53,5014
2019,República Mexicana,Mujeres,53,3116
2019,República Mexicana,Hombres,54,5154
2019,República Mexicana,Mujeres,54,3292
2019,República Mexicana,Hombres,55,5290
2019,República Mexicana,Mujeres,55,3469
2019,República Mexicana,Hombres,56,5417
2019,República Mexicana,Mujeres,56,3644
2019,República Mexicana,Hombres,57,5544
2019,República Mexicana,Mujeres,57,3823
2019,República Mexicana,Hombres,58,5673
2019,República Mexicana,Mujeres,58,4007
2019,República Mexicana,Hombres,59,5793
2019,República Mexicana,Mujeres,59,4188
2019,República Mexicana,Hombres,60,5905
2019,República Mexicana,Mujeres,60,4364
2019,República Mexicana,Hombres,61,6013
2019,República Mexicana,Mujeres,61,4543
2019,República Mexicana,Hombres,62,6131
2019,República Mexicana,Mujeres,62,4734
2019,República Mexicana,Hombres,63,6258
2019,República Mexicana,Mujeres,63,4935
2019,República Mexicana,Hombres,64,6363
2019,República Mexicana,Mujeres,64,5123
2019,República Mexicana,Hombres,65,6413
2019,República Mexicana,Mujeres,65,5271
2019,República Mexicana,Hombres,66,6448
2019,República Mexicana,Mujeres,66,5407
2019,República Mexicana,Hombres,67,6517
2019,República Mexicana,Mujeres,67,5570
2019,República Mexicana,Hombres,68,6623
2019,República Mexicana,Mujeres,68,5766
2019,República Mexicana,Hombres,69,6795
2019,República Mexicana,Mujeres,69,6026
2019,República Mexicana,Hombres,70,6996
2019,República Mexicana,Mujeres,70,6319
2019,República Mexicana,Hombres,71,7172
2019,República Mexicana,Mujeres,71,6600
2019,República Mexicana,Hombres,72,7324
2019,República Mexicana,Mujeres,72,6866
2019,República Mexicana,Hombres,73,7447
2019,República Mexicana,Mujeres,73,7116
2019,República Mexicana,Hombres,74,7540
2019,República Mexicana,Mujeres,74,7347
2019,República Mexicana,Hombres,75,7575
2019,República Mexicana,Mujeres,75,7533
2019,República Mexicana,Hombres,76,7559
2019,República Mexicana,Mujeres,76,7676
2019,República Mexicana,Hombres,77,7535
2019,República Mexicana,Mujeres,77,7816
2019,República Mexicana,Hombres,78,7481
2019,República Mexicana,Mujeres,78,7926
2019,República Mexicana,Hombres,79,7372
2019,República Mexicana,Mujeres,79,7980
2019,República Mexicana,Hombres,80,7226
2019,República Mexicana,Mujeres,80,7989
2019,República Mexicana,Hombres,81,7052
2019,República Mexicana,Mujeres,81,7964
2019,República Mexicana,Hombres,82,6852
2019,República Mexicana,Mujeres,82,7902
2019,República Mexicana,Hombres,83,6625
2019,República Mexicana,Mujeres,83,7800
2019,República Mexicana,Hombres,84,6374
2019,República Mexicana,Mujeres,84,7653
2019,República Mexicana,Hombres,85,6096
2019,República Mexicana,Mujeres,85,7458
2019,República Mexicana,Hombres,86,5786
2019,República Mexicana,Mujeres,86,7208
2019,República Mexicana,Hombres,87,5442
2019,República Mexicana,Mujeres,87,6902
2019,República Mexicana,Hombres,88,5061
2019,República Mexicana,Mujeres,88,6536
2019,República Mexicana,Hombres,89,4639
2019,República Mexicana,Mujeres,89,6101
2019,República Mexicana,Hombres,90,4182
2019,República Mexicana,Mujeres,90,5605
2019,República Mexicana,Hombres,91,3725
2019,República Mexicana,Mujeres,91,5088
2019,República Mexicana,Hombres,92,3270
2019,República Mexicana,Mujeres,92,4550
2019,República Mexicana,Hombres,93,2827
2019,República Mexicana,Mujeres,93,4005
2019,República Mexicana,Hombres,94,2417
2019,República Mexicana,Mujeres,94,3482
2019,República Mexicana,Hombres,95,2030
2019,República Mexicana,Mujeres,95,2968
2019,República Mexicana,Hombres,96,1671
2019,República Mexicana,Mujeres,96,2476
2019,República Mexicana,Hombres,97,1348
2019,República Mexicana,Mujeres,97,2019
2019,República Mexicana,Hombres,98,1063
2019,República Mexicana,Mujeres,98,1607
2019,República Mexicana,Hombres,99,820
2019,República Mexicana,Mujeres,99,1246
2019,República Mexicana,Hombres,100,618
2019,República Mexicana,Mujeres,100,941
2019,República Mexicana,Hombres,101,455
2019,República Mexicana,Mujeres,101,692
2019,República Mexicana,Hombres,102,327
2019,República Mexicana,Mujeres,102,495
2019,República Mexicana,Hombres,103,229
2019,República Mexicana,Mujeres,103,344
2019,República Mexicana,Hombres,104,157
2019,República Mexicana,Mujeres,104,232
2019,República Mexicana,Hombres,105,104
2019,República Mexicana,Mujeres,105,151
2019,República Mexicana,Hombres,106,67
2019,República Mexicana,Mujeres,106,95
2019,República Mexicana,Hombres,107,42
2019,República Mexicana,Mujeres,107,57
2019,República Mexicana,Hombres,108,25
2019,República Mexicana,Mujeres,108,33
2019,República Mexicana,Hombres,109,14
2019,República Mexicana,Mujeres,109,19
2020,República Mexicana,Hombres,0,6461
2020,República Mexicana,Mujeres,0,4996
2020,República Mexicana,Hombres,1,6857
2020,República Mexicana,Mujeres,1,5333
2020,República Mexicana,Hombres,2,605
2020,República Mexicana,Mujeres,2,519
2020,República Mexicana,Hombres,3,366
2020,República Mexicana,Mujeres,3,332
2020,República Mexicana,Hombres,4,292
2020,República Mexicana,Mujeres,4,258
2020,República Mexicana,Hombres,5,264
2020,República Mexicana,Mujeres,5,220
2020,República Mexicana,Hombres,6,250
2020,República Mexicana,Mujeres,6,200
2020,República Mexicana,Hombres,7,242
2020,República Mexicana,Mujeres,7,193
2020,República Mexicana,Hombres,8,244
2020,República Mexicana,Mujeres,8,198
2020,República Mexicana,Hombres,9,259
2020,República Mexicana,Mujeres,9,213
2020,República Mexicana,Hombres,10,293
2020,República Mexicana,Mujeres,10,236
2020,República Mexicana,Hombres,11,351
2020,República Mexicana,Mujeres,11,268
2020,República Mexicana,Hombres,12,441
2020,República Mexicana,Mujeres,12,309
2020,República Mexicana,Hombres,13,573
2020,República Mexicana,Mujeres,13,362
2020,República Mexicana,Hombres,14,758
2020,República Mexicana,Mujeres,14,425
2020,República Mexicana,Hombres,15,1004
2020,República Mexicana,Mujeres,15,496
2020,República Mexicana,Hombres,16,1305
2020,República Mexicana,Mujeres,16,573
2020,República Mexicana,Hombres,17,1645
2020,República Mexicana,Mujeres,17,655
2020,República Mexicana,Hombres,18,2011
2020,República Mexicana,Mujeres,18,743
2020,República Mexicana,Hombres,19,2406
2020,República Mexicana,Mujeres,19,835
2020,República Mexicana,Hombres,20,2817
2020,República Mexicana,Mujeres,20,924
2020,República Mexicana,Hombres,21,3196
2020,República Mexicana,Mujeres,21,998
2020,República Mexicana,Hombres,22,3525
2020,República Mexicana,Mujeres,22,1059
2020,República Mexicana,Hombres,23,3869
2020,República Mexicana,Mujeres,23,1125
2020,República Mexicana,Hombres,24,4303
2020,República Mexicana,Mujeres,24,1205
2020,República Mexicana,Hombres,25,4831
2020,República Mexicana,Mujeres,25,1299
2020,República Mexicana,Hombres,26,5358
2020,República Mexicana,Mujeres,26,1397
2020,República Mexicana,Hombres,27,5805
2020,República Mexicana,Mujeres,27,1492
2020,República Mexicana,Hombres,28,6137
2020,República Mexicana,Mujeres,28,1581
2020,República Mexicana,Hombres,29,6325
2020,República Mexicana,Mujeres,29,1660
2020,República Mexicana,Hombres,30,6368
2020,República Mexicana,Mujeres,30,1720
2020,República Mexicana,Hombres,31,6350
2020,República Mexicana,Mujeres,31,1765
2020,República Mexicana,Hombres,32,6343
2020,República Mexicana,Mujeres,32,1799
2020,República Mexicana,Hombres,33,6352
2020,República Mexicana,Mujeres,33,1822
2020,República Mexicana,Hombres,34,6351
2020,República Mexicana,Mujeres,34,1844
2020,República Mexicana,Hombres,35,6312
2020,República Mexicana,Mujeres,35,1885
2020,República Mexicana,Hombres,36,6226
2020,República Mexicana,Mujeres,36,1954
2020,República Mexicana,Hombres,37,6120
2020,República Mexicana,Mujeres,37,2041
2020,República Mexicana,Hombres,38,6016
2020,República Mexicana,Mujeres,38,2129
2020,República Mexicana,Hombres,39,5923
2020,República Mexicana,Mujeres,39,2213
2020,República Mexicana,Hombres,40,5879
2020,República Mexicana,Mujeres,40,2306
2020,República Mexicana,Hombres,41,5931
2020,República Mexicana,Mujeres,41,2421
2020,República Mexicana,Hombres,42,6111
2020,República Mexicana,Mujeres,42,2571
2020,República Mexicana,Hombres,43,6398
2020,República Mexicana,Mujeres,43,2768
2020,República Mexicana,Hombres,44,6778
2020,República Mexicana,Mujeres,44,3015
2020,República Mexicana,Hombres,45,7230
2020,República Mexicana,Mujeres,45,3296
2020,República Mexicana,Hombres,46,7692
2020,República Mexicana,Mujeres,46,3587
2020,República Mexicana,Hombres,47,8108
2020,República Mexicana,Mujeres,47,3867
2020,República Mexicana,Hombres,48,8426
2020,República Mexicana,Mujeres,48,4112
2020,República Mexicana,Hombres,49,8660
2020,República Mexicana,Mujeres,49,4318
2020,República Mexicana,Hombres,50,8861
2020,República Mexicana,Mujeres,50,4501
2020,República Mexicana,Hombres,51,9083
2020,República Mexicana,Mujeres,51,4687
2020,República Mexicana,Hombres,52,9348
2020,República Mexicana,Mujeres,52,4914
2020,República Mexicana,Hombres,53,9617
2020,República Mexicana,Mujeres,53,5183
2020,República Mexicana,Hombres,54,9885
2020,República Mexicana,Mujeres,54,5493
2020,República Mexicana,Hombres,55,10185
2020,República Mexicana,Mujeres,55,5838
2020,República Mexicana,Hombres,56,10514
2020,República Mexicana,Mujeres,56,6198
2020,República Mexicana,Hombres,57,10847
2020,República Mexicana,Mujeres,57,6548
2020,República Mexicana,Hombres,58,11223
2020,República Mexicana,Mujeres,58,6912
2020,República Mexicana,Hombres,59,11633
2020,República Mexicana,Mujeres,59,7297
2020,República Mexicana,Hombres,60,12005
2020,República Mexicana,Mujeres,60,7682
2020,República Mexicana,Hombres,61,12290
2020,República Mexicana,Mujeres,61,8031
2020,República Mexicana,Hombres,62,12547
2020,República Mexicana,Mujeres,62,8357
2020,República Mexicana,Hombres,63,12817
2020,República Mexicana,Mujeres,63,8675
2020,República Mexicana,Hombres,64,13158
2020,República Mexicana,Mujeres,64,9042
2020,República Mexicana,Hombres,65,13432
2020,República Mexicana,Mujeres,65,9399
2020,República Mexicana,Hombres,66,13501
2020,República Mexicana,Mujeres,66,9663
2020,República Mexicana,Hombres,67,13285
2020,República Mexicana,Mujeres,67,9778
2020,República Mexicana,Hombres,68,13127
2020,República Mexicana,Mujeres,68,9921
2020,República Mexicana,Hombres,69,13050
2020,República Mexicana,Mujeres,69,10084
2020,República Mexicana,Hombres,70,13139
2020,República Mexicana,Mujeres,70,10327
2020,República Mexicana,Hombres,71,13377
2020,República Mexicana,Mujeres,71,10693
2020,República Mexicana,Hombres,72,13532
2020,República Mexicana,Mujeres,72,11019
2020,República Mexicana,Hombres,73,13581
2020,República Mexicana,Mujeres,73,11294
2020,República Mexicana,Hombres,74,13513
2020,República Mexicana,Mujeres,74,11496
2020,República Mexicana,Hombres,75,13375
2020,República Mexicana,Mujeres,75,11615
2020,República Mexicana,Hombres,76,13213
2020,República Mexicana,Mujeres,76,11667
2020,República Mexicana,Hombres,77,12934
2020,República Mexicana,Mujeres,77,11611
2020,República Mexicana,Hombres,78,12629
2020,República Mexicana,Mujeres,78,11553
2020,República Mexicana,Hombres,79,12304
2020,República Mexicana,Mujeres,79,11507
2020,República Mexicana,Hombres,80,11861
2020,República Mexicana,Mujeres,80,11364
2020,República Mexicana,Hombres,81,11376
2020,República Mexicana,Mujeres,81,11155
2020,República Mexicana,Hombres,82,10899
2020,República Mexicana,Mujeres,82,10928
2020,República Mexicana,Hombres,83,10432
2020,República Mexicana,Mujeres,83,10695
2020,República Mexicana,Hombres,84,9932
2020,República Mexicana,Mujeres,84,10403
2020,República Mexicana,Hombres,85,9381
2020,República Mexicana,Mujeres,85,10023
2020,República Mexicana,Hombres,86,8789
2020,República Mexicana,Mujeres,86,9577
2020,República Mexicana,Hombres,87,8199
2020,República Mexicana,Mujeres,87,9121
2020,República Mexicana,Hombres,88,7643
2020,República Mexicana,Mujeres,88,8688
2020,República Mexicana,Hombres,89,7093
2020,República Mexicana,Mujeres,89,8234
2020,República Mexicana,Hombres,90,6453
2020,República Mexicana,Mujeres,90,7663
2020,República Mexicana,Hombres,91,5658
2020,República Mexicana,Mujeres,91,6918
2020,República Mexicana,Hombres,92,4802
2020,República Mexicana,Mujeres,92,6076
2020,República Mexicana,Hombres,93,4081
2020,República Mexicana,Mujeres,93,5326
2020,República Mexicana,Hombres,94,3461
2020,República Mexicana,Mujeres,94,4611
2020,República Mexicana,Hombres,95,2977
2020,República Mexicana,Mujeres,95,4008
2020,República Mexicana,Hombres,96,2545
2020,República Mexicana,Mujeres,96,3440
2020,República Mexicana,Hombres,97,2132
2020,República Mexicana,Mujeres,97,2894
2020,República Mexicana,Hombres,98,1734
2020,República Mexicana,Mujeres,98,2377
2020,República Mexicana,Hombres,99,1350
2020,República Mexicana,Mujeres,99,1887
2020,República Mexicana,Hombres,100,998
2020,República Mexicana,Mujeres,100,1430
2020,República Mexicana,Hombres,101,703
2020,República Mexicana,Mujeres,101,1029
2020,República Mexicana,Hombres,102,476
2020,República Mexicana,Mujeres,102,705
2020,República Mexicana,Hombres,103,314
2020,República Mexicana,Mujeres,103,467
2020,República Mexicana,Hombres,104,205
2020,República Mexicana,Mujeres,104,305
2020,República Mexicana,Hombres,105,131
2020,República Mexicana,Mujeres,105,198
2020,República Mexicana,Hombres,106,82
2020,República Mexicana,Mujeres,106,125
2020,República Mexicana,Hombres,107,50
2020,República Mexicana,Mujeres,107,77
2020,República Mexicana,Hombres,108,29
2020,República Mexicana,Mujeres,108,45
2020,República Mexicana,Hombres,109,37
2020,República Mexicana,Mujeres,109,38
2021,República Mexicana,Hombres,0,6235
2021,República Mexicana,Mujeres,0,5044
2021,República Mexicana,Hombres,1,6639
2021,República Mexicana,Mujeres,1,5405
2021,República Mexicana,Hombres,2,567
2021,República Mexicana,Mujeres,2,527
2021,República Mexicana,Hombres,3,340
2021,República Mexicana,Mujeres,3,338
2021,República Mexicana,Hombres,4,262
2021,República Mexicana,Mujeres,4,260
2021,República Mexicana,Hombres,5,231
2021,República Mexicana,Mujeres,5,226
2021,República Mexicana,Hombres,6,218
2021,República Mexicana,Mujeres,6,209
2021,República Mexicana,Hombres,7,215
2021,República Mexicana,Mujeres,7,197
2021,República Mexicana,Hombres,8,220
2021,República Mexicana,Mujeres,8,190
2021,República Mexicana,Hombres,9,239
2021,República Mexicana,Mujeres,9,199
2021,República Mexicana,Hombres,10,279
2021,República Mexicana,Mujeres,10,233
2021,República Mexicana,Hombres,11,347
2021,República Mexicana,Mujeres,11,287
2021,República Mexicana,Hombres,12,451
2021,República Mexicana,Mujeres,12,347
2021,República Mexicana,Hombres,13,593
2021,República Mexicana,Mujeres,13,402
2021,República Mexicana,Hombres,14,777
2021,República Mexicana,Mujeres,14,450
2021,República Mexicana,Hombres,15,1008
2021,República Mexicana,Mujeres,15,499
2021,República Mexicana,Hombres,16,1289
2021,República Mexicana,Mujeres,16,552
2021,República Mexicana,Hombres,17,1616
2021,República Mexicana,Mujeres,17,619
2021,República Mexicana,Hombres,18,1980
2021,República Mexicana,Mujeres,18,710
2021,República Mexicana,Hombres,19,2381
2021,República Mexicana,Mujeres,19,822
2021,República Mexicana,Hombres,20,2809
2021,República Mexicana,Mujeres,20,937
2021,República Mexicana,Hombres,21,3235
2021,República Mexicana,Mujeres,21,1024
2021,República Mexicana,Hombres,22,3631
2021,República Mexicana,Mujeres,22,1071
2021,República Mexicana,Hombres,23,3997
2021,República Mexicana,Mujeres,23,1095
2021,República Mexicana,Hombres,24,4398
2021,República Mexicana,Mujeres,24,1149
2021,República Mexicana,Hombres,25,4871
2021,República Mexicana,Mujeres,25,1259
2021,República Mexicana,Hombres,26,5405
2021,República Mexicana,Mujeres,26,1399
2021,República Mexicana,Hombres,27,5941
